fipsState,fipsCounty,zip
29,97,64862
29,165,64089
29,49,64089
29,47,64089
29,111,63473
29,183,63341
29,49,64454
29,21,64454
29,129,64672
29,171,64672
29,131,65032
29,51,65032
29,125,65014
29,151,65014
29,73,65014
20,139,66510
20,61,66442
20,161,66442
20,1,66039
20,3,66039
29,105,65567
29,29,65567
29,225,65746
29,229,65746
20,95,67025
20,173,67025
20,155,67025
20,139,66856
20,31,66856
20,201,66945
20,117,66945
22,71,70130
22,103,70433
22,45,70528
22,113,70528
20,19,67347
20,125,67347
20,105,67467
20,143,67467
20,205,67344
20,19,67344
20,49,67344
20,125,67344
20,19,67346
20,49,67346
20,173,67206
20,51,67674
22,97,70750
22,77,70753
51,19,72221
50,3,71638
50,41,71638
50,17,71638
50,43,71638
50,41,71654
50,11,71631
22,15,71110
22,33,70879
50,1,72042
50,63,72081
51,45,72081
22,79,71306
22,39,71367
22,9,71367
22,59,71371
22,21,71415
40,17,73179
40,109,73179
50,47,72949
50,71,72949
50,83,72949
50,5,72623
51,29,72675
50,89,72675
50,23,72530
51,37,72530
40,109,73112
40,109,73118
40,109,73119
40,27,73135
40,109,73135
40,109,73141
51,43,72774
40,9,73668
40,43,73859
40,47,73720
40,53,73758
40,125,74801
40,69,74871
40,123,74871
40,29,74871
40,145,74429
50,91,71854
48,387,75554
48,37,75554
48,147,75447
48,277,75411
48,213,75148
48,401,75662
48,183,75662
48,423,75662
48,203,75671
48,439,76015
48,181,76273
48,97,76273
48,201,77080
48,339,77372
48,291,77372
48,201,77049
48,309,76710
48,201,77008
48,145,76685
48,309,76673
48,293,76673
48,217,76673
48,429,76464
48,417,76464
48,133,76464
48,59,76464
48,339,77302
48,201,77215
48,201,77271
48,201,77012
48,15,77418
48,185,77830
48,201,77520
48,167,77517
48,39,77517
48,409,78362
48,355,78363
48,273,78363
48,167,77554
48,167,77574
48,61,78552
48,29,78204
48,29,78269
48,145,76579
48,27,76579
48,331,76556
48,51,76556
48,309,76557
48,27,76557
48,99,76557
48,29,78218
48,29,78233
48,29,78231
48,383,76932
48,381,79109
48,375,79109
48,375,79159
48,303,79313
48,279,79313
48,219,79313
48,17,79347
48,369,79347
48,279,79347
48,69,79347
48,441,79603
48,127,78836
48,19,78883
48,491,78641
48,453,78641
48,253,79525
48,417,79601
48,441,79601
48,59,79601
48,253,79601
48,141,79908
80,59,80470
80,93,80470
80,47,80403
80,13,80403
80,59,80403
80,59,80454
80,41,80908
80,63,80836
81,25,80822
80,5,80129
80,35,80129
80,1,80019
80,31,80019
80,5,80019
81,23,80624
40,13,85044
40,13,85024
81,3,81648
80,3,81144
81,5,81144
80,77,81502
56,41,82930
56,13,82649
56,23,83114
40,13,85269
40,19,85755
35,61,87042
35,43,87043
40,27,85367
40,13,85304
40,12,85328
35,1,87110
49,35,84104
49,35,84108
35,9,88101
35,41,88101
35,41,88135
35,9,88135
49,35,84138
49,3,84340
49,15,84528
49,5,84320
49,49,84004
32,23,89048
32,3,89086
60,37,90036
32,7,89832
32,510,89423
32,5,89423
32,31,89441
32,29,89521
32,31,89521
60,37,90630
60,59,90630
60,83,93111
60,83,93103
60,53,93906
60,73,91977
60,47,95388
60,79,93430
60,99,95358
60,19,93611
60,71,92284
60,65,92260
60,65,92264
60,71,92311
60,73,92075
60,71,92408
60,37,91030
60,59,92803
60,59,92701
60,59,92808
60,59,92647
60,65,91762
60,71,91762
60,37,91740
60,59,92868
60,59,92625
60,7,95928
60,97,95492
60,45,95445
60,97,95445
60,85,95131
60,97,95448
60,21,95988
60,11,95988
60,87,95062
60,13,94568
60,1,94568
15,1,96743
15,3,96816
15,1,96725
60,13,94611
60,1,94611
60,17,96150
15,3,96707
60,67,95632
60,77,95632
30,111,59079
16,39,83716
16,1,83716
16,15,83716
16,1,83713
16,15,83714
16,1,83714
16,15,83622
30,63,59808
16,17,83804
16,83,83301
16,53,83301
30,29,59913
16,83,83328
41,29,97540
41,37,97630
41,5,97267
41,51,97214
41,1,97834
53,53,98372
53,33,98372
53,49,98586
53,15,98611
53,53,98338
53,9,98324
53,9,98363
53,33,98148
53,33,98188
53,53,98498
53,53,98433
53,67,98507
53,57,98232
53,61,98270
53,11,98675
21,22,99611
20,90,99703
53,77,98907
53,65,99109
53,63,99011
72,5,00604
72,21,00934
72,61,00934
25,15,01011
25,13,01011
25,27,01037
33,9,03580
90,3,06043
90,13,06043
34,11,08345
36,61,10156
36,61,10171
36,81,11431
36,119,10501
36,93,12150
36,111,12409
36,71,12552
36,123,14842
42,129,15628
42,63,15920
42,39,16316
42,117,16920
42,15,17735
42,107,17935
42,79,18219
42,79,18617
42,15,18831
42,45,19043
24,3,20733
24,23,21523
51,79,22935
51,3,22935
51,760,23260
37,183,27611
13,293,30258
13,231,30258
13,211,30625
13,237,30625
28,71,38915
28,13,38915
10,97,36633
54,107,26169
54,35,26169
47,49,38553
47,133,38553
21,111,40201
21,15,41080
39,103,44251
39,7,44010
21,91,42368
21,183,42368
39,83,43022
39,49,43086
39,41,43086
39,61,45222
18,95,46044
39,105,45779
18,181,47980
26,163,48243
19,75,50258
19,127,50258
19,83,50258
26,101,49638
26,165,49638
19,109,50480
46,115,57477
19,19,52210
19,11,52210
19,113,52214
31,25,68058
31,21,68029
31,177,68029
31,109,68517
31,41,68833
31,113,68833
31,9,68833
55,9,54307
55,95,54005
55,5,54005
55,33,54005
55,109,54005
55,93,54005
27,65,55007
27,115,55007
55,39,54936
27,143,55312
27,85,55312
27,109,55973
27,39,55973
27,99,55973
17,93,60537
17,99,60537
17,37,60129
17,141,60129
17,193,62820
17,191,62820
29,95,64136
29,13,64722
29,13,64723
20,173,67055
22,19,70612
22,51,70059
20,169,67442
20,193,67743
22,17,71163
22,17,71007
51,17,72017
40,73,73756
48,67,75566
48,119,75441
48,363,76475
48,363,76462
48,367,76462
48,143,76462
48,221,76462
48,61,78553
48,491,78630
48,463,78884
48,325,78884
48,19,78884
48,149,78963
80,9,81087
49,41,84620
49,33,84028
32,31,89450
60,59,90632
60,37,90309
60,83,93150
60,43,95311
61,9,95311
60,47,95333
60,71,92347
60,23,95558
60,7,95916
61,15,95941
60,7,95941
60,45,95429
15,3,96857
16,21,83847
16,47,83314
41,39,97463
53,31,98339
53,71,99348
53,13,99348
25,5,02791
33,5,03456
33,19,03456
23,9,04617
34,9,08314
34,11,08314
36,33,12945
36,67,13220
36,13,14738
36,9,14738
42,59,15359
42,111,15562
42,49,16410
42,25,18240
42,107,18240
24,29,21610
24,45,21874
51,59,22199
51,510,22320
37,81,27412
37,119,28224
13,67,30081
10,3,36550
47,115,37366
47,31,37366
47,51,37366
47,61,37366
47,157,38124
21,179,40012
21,5,40012
39,57,45435
19,181,50160
19,109,50559
46,3,57383
46,15,57383
31,61,68932
31,1,68932
31,181,68932
31,99,68932
27,157,55957
38,93,58424
38,13,58772
17,99,61332
29,97,64802
22,75,70091
51,7,72367
50,31,72414
50,7,72747
48,113,75357
80,75,80747
40,13,85076
40,13,85216
49,35,84165
60,19,93755
60,29,93384
60,25,92249
60,15,95567
60,45,95420
15,9,96733
30,39,59825
30,63,59825
30,91,59252
53,61,98291
25,25,02203
33,11,03449
23,5,04003
23,7,04984
90,11,06330
90,15,06330
36,19,12921
36,65,13328
36,109,14881
42,125,15360
42,65,15764
42,39,16110
42,85,16110
24,25,21028
51,91,24413
37,119,28274
12,86,33164
12,115,34284
11,19,35459
54,5,25049
21,133,40826
46,43,57331
46,35,57331
46,67,57331
31,79,68980
31,35,68980
31,81,68980
31,1,68980
31,43,68743
31,77,68655
31,11,68655
27,137,55816
38,67,58241
17,105,61769
29,197,63541
48,9,76351
48,201,77268
48,355,78402
48,83,76888
48,453,78713
48,433,79540
80,59,80162
35,31,87321
49,27,84640
60,35,96117
16,1,83719
16,23,83213
53,55,98222
20,20,99524
23,9,04625
36,17,13841
36,23,13841
42,5,16228
42,127,18456
24,31,20896
51,171,22847
12,1,32635
12,99,33438
12,85,33438
12,105,33883
47,1,37710
21,119,41740
21,95,40820
18,101,47470
18,93,47470
18,181,47929
19,125,50116
46,77,57386
46,5,57386
46,91,57232
46,37,57232
38,49,58713
27,101,56185
27,105,56185
20,99,67341
20,133,67341
50,79,71643
50,41,71643
51,45,72102
40,65,73522
48,113,75382
48,201,77256
48,165,79359
48,445,79359
48,501,79359
80,83,81335
60,37,90409
60,71,92333
16,19,83449
23,13,04847
90,15,06332
90,7,06481
47,183,38241
54,33,26438
21,111,40268
18,35,47386
18,65,47386
38,101,58735
38,55,58735
29,3,64459
20,177,66647
51,19,72216
50,17,71663
50,3,71663
51,31,72930
50,47,72930
40,29,74535
48,215,78562
48,49,76803
48,17,79324
53,7,98852
72,61,00922
72,127,00940
90,5,06031
34,3,07620
36,29,14102
21,71,41636
18,121,47860
31,25,68016
20,47,67519
20,115,67438
40,5,86036
60,41,94977
53,67,98511
53,47,98859
23,1,04211
36,83,12024
36,21,12024
36,95,12071
36,115,12841
42,125,15347
42,21,15738
42,41,17266
21,71,41606
26,21,49023
19,103,52236
19,95,52236
17,53,61845
17,19,61845
17,113,61845
29,151,65048
20,39,67635
35,43,87083
60,93,95568
60,23,95568
47,31,37389
54,39,25321
54,109,24827
54,81,25909
46,11,57007
17,93,60536
56,15,82212
60,37,91603
25,3,01343
25,11,01343
51,107,20131
51,91,24442
26,97,49757
46,121,57572
17,21,62517
20,183,66932
56,1,82052
56,21,82052
32,31,89442
60,37,93586
60,23,95571
60,41,94976
34,33,08023
13,89,31146
26,3,49839
49,57,84415
21,88,99750
42,51,15443
50,81,71820
60,83,93199
21,22,99572
42,17,18955
10,97,36568
54,5,25021
18,17,46967
26,61,49921
20,177,66624
35,1,87194
41,51,97238
16,23,83244
24,5,21023
50,81,71853
42,17,18913
42,17,18949
19,73,50059
19,119,51242
40,83,73050
42,107,17982
21,95,40801
60,85,95108
30,67,59082
30,97,59082
21,129,41386
21,189,41386
56,23,83128
60,23,95511
36,25,13847
39,73,43127
30,75,59345
51,17,72170
48,453,78710
60,67,95853
39,159,43036
61,11,93043
60,23,95569
54,33,26323
42,15,18817
18,15,46977
36,21,12541
21,95,40843
56,19,82640
45,61,29046
28,83,38946
39,113,45448
24,29,21690
12,105,33851
54,59,25667
50,63,72165
40,77,74545
90,3,06167
10,53,36543
54,19,25185
21,205,40319
13,21,31213
80,93,80448
42,15,16910
60,13,94569
19,41,51340
15,3,96810
42,133,17358
50,81,71865
42,129,15072
37,189,28608
13,207,31086
39,147,44861
36,111,12471
12,99,33464
42,79,18762
24,31,20892
51,159,22548
60,93,96037
22,9,71329
30,3,59075
40,17,86034
90,1,06699
42,29,19354
42,125,15379
11,1,20270
21,5,99841
26,91,49289
26,73,48896
22,61,99686
42,69,18440
17,143,61641
50,17,05054
11,1,20590
10,63,35448
90,9,06538
39,53,45643
60,37,91124
40,91,74438
51,93,23397
40,9,85536
42,29,19371
54,47,24836
40,123,74844
42,115,18843
27,47,56020
21,88,99770
53,75,99104
50,69,72182
29,195,65327
21,70,99667
36,117,14413
10,53,36503
51,760,23249
48,451,76958
33,1,03289
34,15,08039
11,1,20227
80,29,81420
10,89,35897
39,169,44659
40,115,74335
48,81,76949
48,423,75799
36,27,12504
36,61,10213
23,13,04865
36,61,10125
42,29,19318
50,19,71998
17,167,62763
29,95,64198
39,83,43005
24,33,20395
51,69,22622
23,7,04940
37,179,28108
39,31,43828
34,7,08095
37,97,28699
29,183,63346
37,119,28201
39,13,43928
29,143,63874
51,17,24412
60,53,93928
17,157,62259
15,1,96780
55,11,54743
24,15,21922
34,23,08899
34,19,08870
34,37,07855
37,81,27413
17,167,62766
21,50,99550
90,3,06152
38,17,58122
25,9,01937
18,97,46213
48,161,75848
37,119,28228
55,17,54774
18,97,46298
17,175,61426
51,85,23162
11,27,35573
36,45,13641
32,3,89155
10,87,36087
45,67,29589
13,9,31034
48,455,75834
11,1,20047
60,19,93761
72,121,00667
72,79,00667
72,25,00727
72,77,00777
72,29,00777
72,85,00777
72,63,00777
25,27,01510
25,27,01569
25,9,01843
25,17,01906
25,9,01906
25,25,01906
25,21,02035
25,17,02139
25,21,02446
25,25,02446
25,17,02461
25,17,02462
44,7,02911
33,11,03062
33,19,03244
33,11,03244
33,13,03244
33,9,03740
23,31,04005
23,31,03902
23,5,04009
23,5,04103
23,1,04274
23,5,04274
23,17,04268
23,11,04254
23,1,04254
23,7,04285
23,17,04281
23,15,04576
23,3,04740
23,3,04757
23,29,04668
23,25,04958
50,27,05148
50,25,05148
50,3,05148
50,7,05446
50,23,05663
50,17,05663
50,15,05662
90,5,06039
90,15,06239
90,11,06320
90,5,06790
90,1,06890
34,31,07013
34,13,07041
34,39,07066
34,17,07094
34,3,07656
34,3,07646
34,3,07647
34,25,07716
34,3,07676
34,25,07730
34,27,07836
34,35,07924
34,27,07924
34,35,07921
34,1,08037
34,7,08037
34,5,08053
34,7,08053
34,21,08618
34,21,08619
34,29,08753
34,23,08852
36,61,10007
36,61,10040
36,85,10310
36,47,11207
36,47,11215
36,81,11433
36,81,11411
36,81,11419
36,103,11754
36,103,11772
36,103,11766
36,119,10506
36,119,10606
36,119,10603
36,79,10579
36,105,10963
36,71,10963
36,21,12062
36,83,12062
36,21,12503
36,71,12721
36,105,12721
36,105,12777
36,91,12871
36,75,13114
36,67,13039
36,67,13066
36,67,13244
36,65,13480
36,53,13480
36,25,13839
36,37,14020
36,7,13862
36,23,13862
36,117,14432
36,69,14432
36,107,14817
36,109,14817
42,19,15044
42,3,15044
42,3,15047
42,9,15537
42,129,15677
42,129,15665
42,47,15823
42,33,15823
42,65,15823
42,21,15942
42,5,16028
42,31,16028
42,85,16143
42,73,16143
42,83,16333
42,121,16354
42,123,16354
42,39,16354
42,83,16733
42,33,16830
42,33,16858
42,117,16946
42,61,17060
42,87,17060
42,43,17101
42,57,17236
42,55,17236
42,71,17579
42,77,18031
42,11,18031
42,95,18044
42,89,18350
42,95,18351
42,103,18336
42,69,18419
42,131,18419
42,115,18419
42,89,18353
42,89,18355
42,69,18517
42,69,18471
42,69,18508
42,79,18643
42,113,18629
42,131,18629
42,17,18960
42,91,19066
42,101,19120
42,91,19120
42,101,19139
42,101,19147
10,5,19970
24,17,20658
24,31,20707
24,33,20707
24,9,20758
24,3,20758
24,3,20779
24,31,20830
24,5,21131
24,510,21210
24,5,21210
24,510,21212
24,5,21212
24,11,21660
24,27,21794
24,21,21780
24,43,21780
24,45,21849
51,107,20151
51,59,20151
51,13,22209
51,103,22480
51,69,22602
51,69,22603
51,165,22840
51,125,22949
51,97,23023
51,57,23023
51,41,23114
51,87,23223
51,760,23223
51,87,23233
51,75,23233
51,1,23415
51,1,23420
51,710,23504
51,650,23669
51,141,24088
51,67,24088
51,121,24062
51,143,24069
51,23,24155
51,169,24251
51,173,24318
51,21,24318
51,197,24343
51,35,24343
51,141,24343
51,680,24502
51,31,24502
51,19,24502
51,31,24588
37,37,27207
37,157,27357
37,67,27357
37,169,27357
37,81,27357
37,181,27536
37,69,27549
37,181,27565
37,145,27565
37,77,27565
37,147,27836
37,187,27860
37,95,27860
37,13,27860
37,41,27932
37,143,27932
37,143,27944
37,25,28075
37,45,28086
37,71,28086
37,167,28124
37,25,28124
37,159,28147
37,119,28262
37,25,28262
37,97,28687
45,55,29010
45,61,29010
45,63,29054
45,39,29031
45,87,29031
45,23,29031
37,61,28458
37,163,28458
37,163,28421
37,141,28421
37,115,28754
37,21,28754
37,199,28754
37,133,28540
45,45,29605
45,45,29609
45,7,29625
45,45,29627
45,7,29627
45,1,29627
45,51,29544
45,15,29431
45,3,29164
45,79,29221
45,35,29483
45,19,29483
45,15,29483
45,15,29461
45,69,29516
45,25,29520
45,41,29505
45,3,29851
45,13,29907
13,293,30286
13,293,30256
13,231,30256
13,171,30256
13,89,30340
13,135,30340
13,129,30721
13,213,30721
13,313,30721
13,295,30742
13,47,30742
13,91,31077
13,271,31077
13,175,31037
13,309,31037
13,271,31037
13,91,31037
13,59,30646
13,195,30646
13,157,30646
13,195,30627
13,221,30627
13,221,30683
13,59,30683
13,195,30683
13,139,30506
13,117,30506
13,63,30349
13,121,30349
13,245,30906
13,153,31005
13,21,31206
12,19,32003
12,35,32164
12,31,32204
12,35,32135
13,307,31825
13,259,31825
13,99,39841
13,201,39841
13,7,39841
13,1,31563
13,127,31521
13,69,31535
12,127,32129
13,131,31779
13,275,31779
13,205,31779
13,249,31803
13,307,31803
13,197,31803
13,321,31781
12,31,32222
12,73,32311
12,59,32464
12,131,32464
12,13,32466
12,133,32466
12,5,32466
12,33,32506
12,17,34465
12,1,32640
12,107,32640
12,86,33013
12,127,32724
12,127,32721
12,11,33083
12,61,34951
12,111,34951
12,11,33326
12,99,33460
12,99,33480
12,11,33309
12,11,33317
12,86,33255
12,57,33677
12,57,33687
12,57,33614
12,57,33534
12,105,33801
12,71,33916
12,71,33922
10,95,35031
10,9,35031
11,21,35014
12,81,34202
12,95,34787
12,69,34787
12,69,34753
12,95,34760
12,115,34229
12,81,34212
11,33,35098
10,43,35098
10,71,35771
10,49,35771
10,89,35806
10,13,36071
10,41,36071
11,1,36117
11,1,36104
11,1,36105
28,115,38627
28,71,38627
28,145,38627
28,107,38643
28,135,38643
28,119,38643
28,27,38643
28,135,38957
11,31,36768
10,35,36768
10,99,36768
10,81,36850
10,17,36850
11,23,36850
28,145,38828
28,115,38828
28,81,38828
10,97,36617
28,149,39156
47,189,37076
47,37,37076
47,161,37079
47,125,37079
28,23,39301
28,75,39301
47,21,37043
47,147,37043
47,125,37043
47,111,37145
47,87,37145
47,159,37145
47,63,37813
47,89,37813
47,9,37777
47,25,37752
47,67,37752
47,105,37922
47,93,37922
47,93,37930
47,155,37722
47,29,37722
47,11,37364
47,37,37207
47,127,37306
47,51,37306
47,37,37224
47,1,37849
47,93,37849
47,179,37615
47,163,37615
54,5,25169
54,39,25286
54,87,25286
54,75,24986
54,25,24986
47,55,38456
47,99,38456
47,157,38132
47,157,38126
47,49,38549
47,137,38549
47,153,38581
47,41,38581
47,177,38581
47,175,38581
54,61,26542
54,77,26542
54,77,26405
54,1,26405
21,15,41051
21,117,41051
21,111,40216
21,111,40222
21,21,40330
21,229,40330
21,167,40330
21,111,40252
21,3,42122
21,227,42122
39,35,44092
39,85,44092
39,55,44077
39,85,44077
39,85,44096
39,7,44084
39,35,44108
39,93,44054
39,93,44036
39,143,43420
39,123,43420
21,99,42722
21,87,42722
39,43,43438
21,179,42748
21,123,42748
21,93,42748
21,101,42420
21,59,42351
21,91,42351
21,107,42464
21,177,42464
21,47,42464
39,51,43570
39,171,43570
39,95,43612
39,81,43944
39,133,44272
39,99,44514
39,19,44625
39,29,44625
39,77,44890
39,125,45831
39,137,45831
39,39,45831
39,39,45821
39,125,45821
39,47,43106
39,41,43061
39,159,43061
39,61,45244
39,25,45244
39,113,45430
39,57,45430
39,25,45102
39,61,45208
39,61,45211
39,121,43724
39,115,43724
39,11,43331
39,91,43331
39,65,43331
39,119,43830
39,89,43830
39,87,45678
39,53,45678
18,131,46366
18,149,46366
18,85,46567
18,39,46567
18,141,46624
18,149,46563
18,99,46563
18,141,46563
18,141,46628
18,97,46236
18,57,46236
18,59,46236
18,57,46260
18,97,46260
18,97,46280
18,57,46280
18,11,46112
18,63,46112
18,59,46117
18,65,46117
18,31,46182
18,145,46182
18,139,46182
26,147,48040
26,99,48015
26,147,48006
18,147,47523
18,37,47523
18,173,47523
18,19,47165
18,175,47165
18,43,47165
18,19,47106
18,175,47106
18,43,47106
18,67,46928
18,53,46928
18,95,46928
18,15,46917
18,17,46917
18,107,47954
18,133,47954
18,21,47803
18,167,47803
18,7,47975
18,171,47975
26,125,48083
26,163,48235
26,163,48244
26,125,48167
26,163,48167
26,161,48167
26,161,48137
26,93,48137
26,93,48114
26,115,48144
26,125,48390
26,49,48458
26,163,48201
26,145,48638
26,145,48655
26,63,48767
26,157,48767
26,81,48815
26,67,48815
26,77,49053
26,159,49064
26,45,49014
26,25,49014
26,15,49333
26,81,49333
26,5,49333
19,99,50170
19,125,50170
19,13,50702
19,151,50563
19,25,50563
19,187,50563
19,41,50585
19,21,50585
19,37,50616
19,67,50616
19,29,50843
19,3,50843
19,137,50843
19,13,50648
19,19,50648
26,165,49601
26,85,49601
26,113,49601
26,55,49696
26,81,49506
26,153,49836
26,97,49836
19,193,51106
19,193,51030
19,35,51035
19,149,51035
19,141,51035
19,167,51247
19,119,51247
19,193,51101
19,57,52655
19,177,52620
19,87,52620
19,111,52625
19,177,52565
46,123,57541
46,15,57523
46,53,57523
46,77,57248
46,57,57248
19,115,52327
19,103,52327
19,183,52327
46,99,57110
19,155,51555
19,85,51555
19,155,51560
46,63,57720
31,21,68020
31,173,68020
31,157,69363
31,45,69367
55,133,53189
55,79,53214
31,17,69221
31,31,69221
31,85,69032
31,87,69043
31,165,69357
31,157,69357
31,137,68958
31,55,68198
31,55,68137
55,101,53120
55,127,53120
55,59,53109
31,109,68524
31,143,68628
31,121,68628
31,81,68628
31,125,68628
31,11,68636
31,3,68636
31,183,68636
55,69,54501
55,85,54501
55,91,54759
55,93,54759
55,129,54870
55,5,54870
55,119,54422
55,19,54422
55,141,54410
55,17,54433
55,119,54433
55,111,53941
55,103,53941
55,57,53941
55,115,54950
55,135,54950
27,53,55411
27,123,55421
27,53,55421
27,3,55421
27,53,55402
27,53,55356
27,53,55391
27,123,55116
27,37,55122
27,3,55433
27,53,55429
27,141,55308
27,13,56001
27,103,56001
27,103,56073
27,15,56073
27,13,56073
27,147,56042
27,161,56042
27,47,56042
38,57,58541
38,25,58601
38,89,58601
38,29,58552
38,9,58711
38,69,58366
38,79,58366
38,43,58467
38,93,58467
17,197,60439
17,31,60439
17,43,60439
17,31,60443
27,119,56721
27,61,56681
27,119,56684
38,97,58218
38,35,58204
27,41,56334
27,121,56334
27,145,56385
27,121,56385
27,41,56385
27,145,56387
27,9,56387
27,57,56433
27,21,56433
27,57,56435
27,21,56435
27,35,56435
27,35,56465
27,95,56338
27,97,56338
27,35,56338
27,83,56220
27,81,56220
27,73,56220
27,173,56220
38,61,58763
38,53,58763
38,101,58779
38,55,58779
38,61,58769
27,21,56655
17,197,60490
17,113,61744
17,203,61744
17,105,61744
17,189,62214
17,135,62076
17,163,62208
17,197,60585
17,93,60585
17,89,60543
17,197,60543
17,93,60543
17,103,60530
17,37,60530
17,99,60541
17,93,60541
17,63,60541
17,29,61931
17,41,61956
17,19,61956
17,183,61844
17,19,61844
17,11,61345
17,1,62320
17,1,62365
17,51,62418
17,67,62341
17,149,62361
17,31,60005
17,137,62677
17,167,62677
17,17,62677
17,125,62664
17,191,62823
17,115,62550
17,21,62550
17,173,62550
17,25,62426
17,49,62426
17,135,62558
17,21,62558
17,167,62558
17,43,60103
17,31,60103
17,89,60103
17,121,62870
17,151,62938
17,127,62938
17,87,62938
17,89,60177
17,141,61054
17,15,61074
17,85,61074
17,141,61030
17,15,61051
17,195,61051
17,141,61051
17,201,61084
17,141,61084
29,99,63051
17,31,60712
17,31,60690
17,31,60604
29,187,63020
29,99,63020
29,221,63020
17,201,61115
29,71,63037
29,73,63037
17,31,60644
29,95,64123
29,13,64742
29,37,64742
29,9,64842
29,145,64842
29,217,64779
29,13,64779
29,119,64854
29,95,64102
29,95,64070
29,107,64070
29,37,64070
29,101,64070
29,37,64083
29,99,63628
29,221,63628
29,186,63628
29,187,63628
29,17,63662
29,21,64504
29,25,64650
29,75,64471
29,81,64471
29,211,64645
29,129,64645
20,103,66043
20,103,66109
20,209,66109
20,177,66542
20,45,66542
20,177,66603
20,103,66020
20,209,66012
20,103,66012
29,131,65486
29,215,65484
29,101,65336
29,159,65336
20,91,66213
20,91,66205
20,85,66440
29,109,65708
29,9,65708
20,47,67054
20,97,67054
20,15,66842
22,101,70342
22,19,70605
22,71,70119
22,51,70123
20,99,67337
20,125,67337
20,173,67212
22,55,70509
20,101,67846
20,55,67846
20,69,67846
20,175,67901
20,179,67757
20,39,67757
20,193,67757
22,33,70739
50,97,71961
50,27,71770
50,99,71770
50,11,71671
50,25,71671
22,17,71118
22,123,71263
50,1,72055
22,79,71405
51,23,72396
50,37,72396
51,47,72396
40,27,73071
40,109,73045
40,81,73045
40,125,73045
40,17,73090
40,85,73448
40,95,73448
40,109,73160
40,27,73160
40,31,73505
40,65,73521
40,15,73005
50,71,72752
50,87,72752
51,35,72529
50,49,72529
51,35,72532
50,65,72532
40,27,73150
40,109,73150
51,15,72811
50,71,72847
51,15,72847
51,31,72917
40,25,73947
40,113,74002
48,439,75022
48,121,75022
40,21,74464
40,77,74563
40,79,74563
40,121,74553
40,5,74553
40,117,74058
40,125,74873
40,131,74361
40,97,74361
40,41,74345
48,181,75490
48,147,75490
48,459,75605
48,203,75605
48,183,75605
48,397,75098
48,113,75098
48,85,75098
48,139,75146
48,113,75146
48,147,75439
48,277,75446
48,147,75446
48,277,75417
48,387,75417
48,203,75650
48,367,76088
48,251,76097
48,439,76179
48,457,75938
48,121,76262
48,439,76262
48,145,76664
48,293,76664
48,309,76664
48,143,76453
48,363,76453
48,217,76645
48,217,76627
48,201,77091
48,407,77331
48,201,77025
48,245,77707
48,355,78405
48,355,78411
48,355,78406
48,355,78410
48,215,78502
48,157,77584
48,39,77584
48,39,77578
48,167,77591
48,245,77622
48,473,77493
48,157,77493
48,201,77493
48,285,77984
48,177,77984
48,123,77984
48,409,78336
48,355,78336
48,7,78336
48,291,77535
48,71,77535
48,201,77532
48,71,77575
48,291,77575
48,215,78572
48,29,78203
48,29,78124
48,187,78124
48,27,76539
48,53,76539
48,99,76539
48,281,76539
48,193,76538
48,99,76538
48,493,78223
48,29,78223
48,13,78005
48,163,78005
48,445,79316
48,381,79114
48,441,79605
48,141,79835
48,115,79713
48,33,79713
48,89,78940
48,149,78940
48,15,78940
48,149,78957
48,21,78957
48,357,79005
48,295,79005
48,357,79081
48,233,79081
48,195,79081
48,393,79081
48,453,78732
48,453,78716
48,491,78728
48,453,78728
48,453,78660
48,491,78660
48,303,79415
48,303,79414
48,441,79567
48,399,79567
80,59,80421
80,93,80421
80,47,80427
80,1,80701
80,87,80701
81,25,80735
80,39,80107
80,5,80045
80,1,80045
81,23,80643
80,1,80643
80,31,80211
80,59,80215
81,1,81006
80,89,81067
40,13,85054
40,13,85023
80,37,81657
80,77,81523
40,21,85143
40,13,85143
40,21,85193
40,13,85202
56,45,82721
56,11,82721
56,5,82721
56,35,83115
40,13,85271
40,19,85750
40,19,85741
40,19,85749
40,1,85938
40,15,86445
40,19,85653
40,21,85653
40,13,85378
40,15,86406
40,17,86025
40,13,85392
40,3,85630
35,1,87198
49,35,84107
49,35,84119
49,53,84720
49,21,84720
49,23,84645
49,49,84057
35,35,88340
35,13,88063
35,19,88353
60,37,90026
60,37,90077
60,37,90211
32,15,89820
32,11,89820
32,7,89822
32,33,89317
32,1,89406
32,19,89406
32,29,89403
32,19,89403
32,3,89108
32,13,89445
32,27,89445
61,11,93010
60,37,91316
61,7,93207
60,31,93245
60,19,93779
60,73,92011
60,19,93711
60,19,93656
60,31,93656
60,27,93514
60,51,93514
60,51,93529
60,71,92322
60,73,92071
60,65,92507
60,37,91025
60,59,92703
60,59,92656
60,59,92657
60,59,92690
60,37,91748
60,65,92860
60,59,92617
60,59,92626
60,45,95542
60,23,95542
61,15,95903
60,1,94514
60,13,94514
60,97,95446
60,41,94920
61,3,96022
60,89,96022
61,3,96080
60,63,95971
60,13,94505
60,1,94505
60,67,95820
60,67,95826
60,67,95670
60,95,95687
60,61,95713
60,95,94585
60,1,94579
61,1,95837
60,67,95837
60,17,95629
60,5,95629
41,5,97070
41,67,97070
16,57,83535
16,69,83535
16,43,83448
16,65,83448
16,81,83455
30,63,59804
30,1,59762
30,23,59762
30,93,59762
30,15,59521
30,41,59521
